title,doi,href,authors,journal,volume_issue,date,access,source_file
Nanoscale Visualization of Lithium Plating/Stripping Tuned by On-site Formed Solid Electrolyte Interphase in All-Solid-State Lithium-Metal Batteries,10.1002/anie.202316837,/doi/10.1002/anie.202316837,"Zhen-Zhen Shen, ,, Xu-Sheng Zhang, ,, Jing Wan, ,, Gui-Xian Liu, ,, Jian-Xin Tian, ,, Bing Liu, ,, Yu-Guo Guo, ,, Rui Wen, ,",Angewandte Chemie International Edition,"Volume 63, Issue 13",First published: 05 February 2024,Full Access,page_007.html
Non-Solvating and Low-Dielectricity Cosolvent for Anion-Derived Solid Electrolyte Interphases in Lithium Metal Batteries,10.1002/anie.202101627,/doi/10.1002/anie.202101627,"Jun-Fan Ding, ,, Rui Xu, ,, Nan Yao, ,, Xiang Chen, ,, Ye Xiao, ,, Yu-Xing Yao, ,, Chong Yan, ,, Jin Xie, ,, Jia-Qi Huang, ,",Angewandte Chemie International Edition,"Volume 60, Issue 20",First published: 02 March 2021,Full Access,page_007.html
Rational Lithium Salt Molecule Tuning for Fast Charging/Discharging Lithium Metal Battery,10.1002/anie.202316717,/doi/10.1002/anie.202316717,"Pan Zhou, ,, Haiyu Zhou, ,, Yingchun Xia, ,, Qingqing Feng, ,, Xian Kong, ,, Wen-hui Hou, ,, Yu Ou, ,, Xuan Song, ,, Hang-yu Zhou, ,, Weili Zhang, ,, Yang Lu, ,, Fengxiang Liu, ,, Qingbin Cao, ,, Hao Liu, ,, Shuaishuai Yan, ,, Kai Liu, ,",Angewandte Chemie International Edition,"Volume 63, Issue 19",First published: 13 March 2024,Full Access,page_007.html
Transport and Reaction of Electrons and Molecules in Solid Electrolyte Interphases formed at Different Electrode Potentials: A Combined Experimental and Modeling Approach,10.1002/cssc.202402468,/doi/10.1002/cssc.202402468,"Falk Thorsten Krauss, ,, Annalena Duncker, ,, Bernhard Roling, ,",ChemSusChem,"Volume 18, Issue 10",First published: 02 April 2025,Open Access,page_007.html
Analysis of Carbonate Decomposition During Solid Electrolyte Interphase Formation in Isotope-Labeled Lithium Ion Battery Electrolytes: Extending the Knowledge about Electrolyte Soluble Species,10.1002/batt.202000170,/doi/10.1002/batt.202000170,"Christoph Peschel, ,, Fabian Horsthemke, ,, Marco Leißing, ,, Simon Wiemers-Meyer, ,, Jonas Henschel, ,, Martin Winter, ,, Sascha Nowak, ,",Batteries & Supercaps,"Volume 3, Issue 11",First published: 15 July 2020,Open Access,page_007.html
Cover Feature: Solid–Electrolyte Interphase at Positive Electrodes in High-Energy Li-Ion Batteries: Current Understanding and Analytical Tools (Batteries & Supercaps 8/2020),10.1002/batt.202000155,/doi/10.1002/batt.202000155,"Giorgia Zampardi, ,, Fabio La Mantia, ,",Batteries & Supercaps,"Volume 3, Issue 8",First published: 20 July 2020,Free Access,page_007.html
Solid–Electrolyte Interphase at Positive Electrodes in High-Energy Li-Ion Batteries: Current Understanding and Analytical Tools,10.1002/batt.201900177,/doi/10.1002/batt.201900177,"Giorgia Zampardi, ,, Fabio La Mantia, ,",Batteries & Supercaps,"Volume 3, Issue 8",First published: 09 March 2020,Open Access,page_007.html
Non-Aqueous Electrolytes for Sodium-Ion Batteries: Challenges and Prospects Towards Commercialization,10.1002/batt.202000277,/doi/10.1002/batt.202000277,"Hussein Hijazi, ,, Parth Desai, ,, Sathiya Mariyappan, ,",Batteries & Supercaps,"Volume 4, Issue 6",First published: 04 February 2021,Full Access,page_007.html
Understanding Interphases and Interfaces of Battery Materials at the Nanoscale,10.1002/smll.202504379,/doi/10.1002/smll.202504379,"Sergio Federico Mayer, ,, Benjamin Mercier-Guyon, ,, Célia Doublet, ,, Adrien Fauchier-Magnan, ,, Léa Rose Mangani, ,, Corentin Renais, ,, Magda Reuter, ,, Oskar Thompson, ,, Lucas Trassart, ,, Claire Villevieille, ,",Small,"Volume 21, Issue 34",First published: 17 July 2025,Open Access,page_007.html
Key Anodic Interfacial Phenomena and their Control in Next-Generation Lithium and Sodium Metal Batteries,10.1002/smll.202410167,/doi/10.1002/smll.202410167,"Kingshuk Roy, ,, Manas K. Bhunia, ,, Pitchiah E. Karthik, ,, Ashutosh Rana, ,, Bidisa Das, ,, Abhik Banerjee, ,, Satishchandra Ogale, ,",Small,"Volume 21, Issue 8",First published: 09 January 2025,Full Access,page_007.html
An Ionic Liquid-Based Gel Electrolyte: Formation Mechanism and Feasibility for Lithium Metal Batteries,10.1002/celc.202300684,/doi/10.1002/celc.202300684,"Yu Gu, ,, Hao-Ning Chen, ,, Wei-Wei Wang, ,, Hao Yan, ,, Jia-Wei Yan, ,, Bing-Wei Mao, ,",ChemElectroChem,"Volume 11, Issue 4",First published: 11 January 2024,Open Access,page_007.html
Challenges and Strategies for High-Energy Aqueous Electrolyte Rechargeable Batteries,10.1002/anie.202004433,/doi/10.1002/anie.202004433,"Huang Zhang, ,, Xu Liu, ,, Huihua Li, ,, Ivana Hasa, ,, Stefano Passerini, ,",Angewandte Chemie International Edition,"Volume 60, Issue 2",First published: 27 April 2020,Open Access,page_007.html
Non-Flammable Fluorinated Phosphorus(III)-Based Electrolytes for Advanced Lithium-Ion Battery Performance,10.1002/celc.202000386,/doi/10.1002/celc.202000386,"Natascha von Aspern, ,, Marco Leissing, ,, Christian Wölke, ,, Diddo Diddens, ,, Takeshi Kobayashi, ,, Markus Börner, ,, Olesya Stubbmann-Kazakova, ,, Volodymyr Kozel, ,, Gerd-Volker Röschenthaler, ,, Jens Smiatek, ,, Sascha Nowak, ,, Martin Winter, ,, Isidora Cekic-Laskovic, ,",ChemElectroChem,"Volume 7, Issue 6",First published: 19 March 2020,Open Access,page_007.html
A Solid Polymer Electrolyte with Inorganic-Enriched Cathode Electrolyte Interphases Enabling 5.1 V Solid-State Lithium-Ion Batteries,10.1002/anie.202505147,/doi/10.1002/anie.202505147,"Yue Hou, ,, Yiqiao Wang, ,, Zhiquan Wei, ,, Zhuoxi Wu, ,, Dedi Li, ,, Qing Li, ,, Shimei Li, ,, Ze Chen, ,, Yanbo Wang, ,, Guojin Liang, ,, Ke Wang, ,, Chunyi Zhi, ,",Angewandte Chemie International Edition,"Volume 64, Issue 29",First published: 16 May 2025,Full Access,page_007.html
Is Ethanol Essential for the Lithium-Mediated Nitrogen Reduction Reaction?,10.1002/cssc.202301011,/doi/10.1002/cssc.202301011,"Jon Bjarke Valbæk Mygind, ,, Jakob B. Pedersen, ,, Katja Li, ,, Niklas H. Deissler, ,, Mattia Saccoccio, ,, Xianbiao Fu, ,, Shaofeng Li, ,, Rokas Sažinas, ,, Suzanne Z. Andersen, ,, Kasper Enemark-Rasmussen, ,, Peter C. K. Vesborg, ,, Jakob Doganli-Kibsgaard, ,, Ib Chorkendorff, ,",ChemSusChem,"Volume 16, Issue 22",First published: 08 September 2023,Open Access,page_007.html
Solid-Electrolyte Interphase Chemistries Towards High-Performance Aqueous Zinc Metal Batteries,10.1002/anie.202218466,/doi/10.1002/anie.202218466,"Wei Zhang, ,, Guanjie He, ,",Angewandte Chemie International Edition,"Volume 62, Issue 13",First published: 07 January 2023,Full Access,page_007.html
Performance Improvement of Anode-Free Lithium-Metal Batteries by In Situ Design of the Initial Solid Electrolyte Interphase Using Localized High-Concentration Sulfolane Electrolyte,10.1002/celc.202500102,/doi/10.1002/celc.202500102,"Ivan Genov, ,, Mario Kurniawan, ,, Alessandro Leporati, ,, Alexander Tesfaye, ,, Shovon Goutam, ,, Andreas Bund, ,, Svetlozar Ivanov, ,",ChemElectroChem,"Volume 12, Issue 18",First published: 27 May 2025,Open Access,page_007.html
Preformation of Insoluble Solid-Electrolyte Interphase for Highly Reversible Na-Ion Batteries,10.1002/anie.202409719,/doi/10.1002/anie.202409719,"Minfei Fei, ,, Le Qi, ,, Shujuan Han, ,, Yue Li, ,, Hanchen Xi, ,, Zhichao Lin, ,, Jingyang Wang, ,, Caterina Ducati, ,, Manish Chhowalla, ,, Ramachandran Vasant Kumar, ,, Yan Jin, ,, Jia Zhu, ,",Angewandte Chemie International Edition,"Volume 63, Issue 42",First published: 25 July 2024,Full Access,page_008.html
"Cover Feature: Understanding the Nature of Solid-Electrolyte Interphase on Lithium Metal in Liquid Electrolytes: A Review on Growth, Properties, and Application-Related Challenges (Batteries & Supercaps 6/2021)",10.1002/batt.202100103,/doi/10.1002/batt.202100103,"Maryam Nojabaee, ,, Dennis Kopljar, ,, Norbert Wagner, ,, Kaspar Andreas Friedrich, ,",Batteries & Supercaps,"Volume 4, Issue 6",First published: 11 May 2021,Free Access,page_008.html
Reaction between Lithium Anode and Polysulfide Ions in a Lithium–Sulfur Battery,10.1002/cssc.201600878,/doi/10.1002/cssc.201600878,"Dong Zheng, ,, Xiao-Qing Yang, ,, Deyang Qu, ,",ChemSusChem,"Volume 9, Issue 17",First published: 18 August 2016,Full Access,page_008.html
Influence of State-of-Charge-Dependent Decomposition Kinetics at the Li6PS5Cl|LiNi0.83Co0.11Mn0.06O2Interface on Solid-State Battery Performance,10.1002/celc.202500237,/doi/10.1002/celc.202500237,"Melina Witt, ,, Martin A. Lange, ,, Wolfgang G. Zeier, ,",ChemElectroChem,"Volume 12, Issue 16",First published: 23 July 2025,Open Access,page_008.html
"Understanding the Nature of Solid-Electrolyte Interphase on Lithium Metal in Liquid Electrolytes: A Review on Growth, Properties, and Application-Related Challenges",10.1002/batt.202000258,/doi/10.1002/batt.202000258,"Maryam Nojabaee, ,, Dennis Kopljar, ,, Norbert Wagner, ,, Kaspar Andreas Friedrich, ,",Batteries & Supercaps,"Volume 4, Issue 6",First published: 12 February 2021,Open Access,page_008.html
Identifying the Mechanism of Continued Growth of the Solid–Electrolyte Interphase,10.1002/cssc.201800077,/doi/10.1002/cssc.201800077,"Fabian Single, ,, Arnulf Latz, ,, Birger Horstmann, ,",ChemSusChem,"Volume 11, Issue 12",First published: 12 March 2018,Full Access,page_008.html
Robust Solid-Electrolyte Interphase Enables Near-Theoretical Capacity of Graphite Battery Anode at 0.2 C in Propylene Carbonate-Based Electrolyte,10.1002/cssc.202001423,/doi/10.1002/cssc.202001423,"Jisoo Han, ,, Gyeong Jun Chung, ,, Seung-Wan Song, ,",ChemSusChem,"Volume 13, Issue 20",First published: 02 August 2020,Full Access,page_008.html
Enhanced Performance of Zn Electrodes Coated with Heterogeneous Nanoparticle-Based Interphase Layer Deposited via a Direct Precipitation Reaction,10.1002/smll.202506779,/doi/10.1002/smll.202506779,"Dong Wook Kim, ,, Seung Hwa Park, ,, Myung-Jun Kwak, ,, Ho-Sik Lee, ,, Sung Woo Im, ,, Goojin Jeong, ,, Chihyun Hwang, ,, Ho Seok Park, ,, Youngkwon Kim, ,",Small,"Volume 21, Issue 38",First published: 05 August 2025,Full Access,page_008.html
Investigation of the Anode-Electrolyte Interface in a Magnesium Full-Cell with Fluorinated Alkoxyborate-Based Electrolyte,10.1002/batt.202100305,/doi/10.1002/batt.202100305,"Ananyo Roy, ,, Vinayan Bhagavathi Parambath, ,, Thomas Diemant, ,, Gregor Neusser, ,, Christine Kranz, ,, R. Jürgen Behm, ,, Zhenyou Li, ,, Zhirong Zhao-Karger, ,, Maximilian Fichtner, ,",Batteries & Supercaps,"Volume 5, Issue 4",First published: 23 December 2021,Open Access,page_008.html
Review on Artificial Interphases for Lithium Metal Anodes: From a Mechanical Perspective,10.1002/celc.202400278,/doi/10.1002/celc.202400278,"Yueying Peng, ,, Ryota Tamate, ,, Kei Nishikawa, ,",ChemElectroChem,"Volume 11, Issue 16",First published: 29 July 2024,Open Access,page_008.html
Enhancing Wide-Temperature Performance of Lithium Batteries with a LiFSI-KFSI Dual-Salt Electrolyte,10.1002/smll.202502592,/doi/10.1002/smll.202502592,"Runyang Li, ,, Lin Wang, ,, Yunpeng Qu, ,, Chang Su, ,, Yihan Ma, ,, Wanyuan Jiang, ,, Borui Li, ,, Xigao Jian, ,, Fangyuan Hu, ,",Small,"Volume 21, Issue 35",First published: 07 July 2025,Full Access,page_008.html
The Impact of the C-Rate on Gassing During Formation of NMC622 II Graphite Lithium-Ion Battery Cells,10.1002/batt.202100056,/doi/10.1002/batt.202100056,"Marco Leißing, ,, Fabian Horsthemke, ,, Simon Wiemers-Meyer, ,, Martin Winter, ,, Philip Niehoff, ,, Sascha Nowak, ,",Batteries & Supercaps,"Volume 4, Issue 8",First published: 27 April 2021,Open Access,page_008.html
Regulating the Solvation Sheath of Li Ions by Using Hydrogen Bonds for Highly Stable Lithium–Metal Anodes,10.1002/anie.202101976,/doi/10.1002/anie.202101976,"Cheng Jiang, ,, Qingqing Jia, ,, Mi Tang, ,, Kun Fan, ,, Yuan Chen, ,, Mingxuan Sun, ,, Shuaifei Xu, ,, Yanchao Wu, ,, Chenyang Zhang, ,, Jing Ma, ,, Chengliang Wang, ,, Wenping Hu, ,",Angewandte Chemie International Edition,"Volume 60, Issue 19",First published: 25 February 2021,Full Access,page_008.html
Solvation Rule for Solid-Electrolyte Interphase Enabler in Lithium-Metal Batteries,10.1002/anie.202008081,/doi/10.1002/anie.202008081,"Chi-Cheung Su, ,, Meinan He, ,, Jiayan Shi, ,, Rachid Amine, ,, Jian Zhang, ,, Khalil Amine, ,",Angewandte Chemie International Edition,"Volume 59, Issue 41",First published: 07 July 2020,Full Access,page_008.html
Anode-Free Lithium–Sulfur Cells Enabled by Rationally Tuning Lithium Polysulfide Molecules,10.1002/anie.202207907,/doi/10.1002/anie.202207907,"Yuxun Ren, ,, Amruth Bhargav, ,, Woochul Shin, ,, Hyunki Sul, ,, Arumugam Manthiram, ,",Angewandte Chemie International Edition,"Volume 61, Issue 35",First published: 07 July 2022,Full Access,page_008.html
Highly Efficient Spatially–Temporally Synchronized Construction of Robust Li3PO4-rich Solid–Electrolyte Interphases in Aqueous Li-ion Batteries,10.1002/anie.202317549,/doi/10.1002/anie.202317549,"Xiangzhen Zhu, ,, Zejing Lin, ,, Jingning Lai, ,, Tianshi Lv, ,, Ting Lin, ,, Hongyi Pan, ,, Jingnan Feng, ,, Qiyu Wang, ,, Shuai Han, ,, Renjie Chen, ,, Liquan Chen, ,, Liumin Suo, ,",Angewandte Chemie International Edition,"Volume 63, Issue 5",First published: 11 December 2023,Full Access,page_008.html
Corrigendum: Solvation Rule for Solid-Electrolyte Interphase Enabler in Lithium-Metal Batteries,10.1002/anie.202105308,/doi/10.1002/anie.202105308,"Chi-Cheung Su, ,, Meinan He, ,, Jiayan Shi, ,, Rachid Amine, ,, Jian Zhang, ,, Khalil Amine, ,",Angewandte Chemie International Edition,"Volume 60, Issue 24",First published: 01 June 2021,Free Access,page_008.html
Pushing Lithium–Sulfur Batteries towards Practical Working Conditions through a Cathode–Electrolyte Synergy,10.1002/anie.202203466,/doi/10.1002/anie.202203466,"Chen Zhao, ,, Amine Daali, ,, Inhui Hwang, ,, Tianyi Li, ,, Xingkang Huang, ,, David Robertson, ,, Zhenzhen Yang, ,, Steve Trask, ,, Wenqian Xu, ,, Cheng-Jun Sun, ,, Gui-Liang Xu, ,, Khalil Amine, ,",Angewandte Chemie International Edition,"Volume 61, Issue 27",First published: 24 April 2022,Full Access,page_008.html
Enabling Lithium Metal Anode in Nonflammable Phosphate Electrolyte with Electrochemically Induced Chemical Reactions,10.1002/anie.202103909,/doi/10.1002/anie.202103909,"Haochuan Zhang, ,, Jingru Luo, ,, Miao Qi, ,, Shiru Lin, ,, Qi Dong, ,, Haoyi Li, ,, Nicholas Dulock, ,, Christopher Povinelli, ,, Nicholas Wong, ,, Wei Fan, ,, Junwei Lucas Bao, ,, Dunwei Wang, ,",Angewandte Chemie International Edition,"Volume 60, Issue 35",First published: 29 April 2021,Full Access,page_008.html
Inside Cover: Enabling Lithium Metal Anode in Nonflammable Phosphate Electrolyte with Electrochemically Induced Chemical Reactions (Angew. Chem. Int. Ed. 35/2021),10.1002/anie.202107802,/doi/10.1002/anie.202107802,"Haochuan Zhang, ,, Jingru Luo, ,, Miao Qi, ,, Shiru Lin, ,, Qi Dong, ,, Haoyi Li, ,, Nicholas Dulock, ,, Christopher Povinelli, ,, Nicholas Wong, ,, Wei Fan, ,, Junwei Lucas Bao, ,, Dunwei Wang, ,",Angewandte Chemie International Edition,"Volume 60, Issue 35",First published: 21 June 2021,Free Access,page_009.html
Surface and Interfacial Chemistry in the Nickel-Rich Cathode Materials,10.1002/batt.201900131,/doi/10.1002/batt.201900131,"Junhyeok Kim, ,, Hyungyeon Cha, ,, Hyomyung Lee, ,, Pilgun Oh, ,, Jaephil Cho, ,",Batteries & Supercaps,"Volume 3, Issue 4",First published: 30 December 2019,Full Access,page_009.html
Charge-Transfer Kinetics of The Solid-Electrolyte Interphase on Li4Ti5O12Thin-Film Electrodes,10.1002/cssc.202001086,/doi/10.1002/cssc.202001086,"Ralph Nicolai Nasara, ,, Wen Ma, ,, Yasuyuki Kondo, ,, Kohei Miyazaki, ,, Yuto Miyahara, ,, Tomokazu Fukutsuka, ,, Che-an Lin, ,, Shih-kang Lin, ,, Takeshi Abe, ,",ChemSusChem,"Volume 13, Issue 16",First published: 15 July 2020,Full Access,page_009.html
Probing the Li4Ti5O12Interface Upon Lithium Uptake by Operando Small Angle Neutron Scattering,10.1002/cssc.202000802,/doi/10.1002/cssc.202000802,"Charl J. Jafta, ,, Craig A. Bridges, ,, Yaocai Bai, ,, Linxiao Geng, ,, Bishnu P. Thapaliya, ,, Harry M. Meyer, ,, Rachid Essehli, ,, William T. Heller, ,, Ilias Belharouak, ,",ChemSusChem,"Volume 13, Issue 14",First published: 01 May 2020,Full Access,page_009.html
Challenges and Prospects of Electrolyte Design for Lithium-Sulfurized Polyacrylonitrile Batteries,10.1002/batt.202400284,/doi/10.1002/batt.202400284,"Tao Ma, ,, Zhanliang Tao, ,",Batteries & Supercaps,"Volume 7, Issue 12",First published: 19 September 2024,Full Access,page_009.html
Tailored Polymer-Inorganic Bilayer SEI with Proton Holder Feature for Aqueous Zn Metal Batteries,10.1002/anie.202423531,/doi/10.1002/anie.202423531,"Mangwei Cui, ,, Lidong Yu, ,, Jin Hu, ,, Sisi He, ,, Chunyi Zhi, ,, Yan Huang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 14",First published: 15 January 2025,Full Access,page_009.html
Lewis-Base Electrolyte Additive Mediates Interfacial Chemistry for Stable Lithium Metal Batteries,10.1002/anie.202502048,/doi/10.1002/anie.202502048,"Rong Fang, ,, Siyuan Ma, ,, Lian Ding, ,, Yu Gu, ,, Xin Dong, ,, Duan-Hui Si, ,, Jing-Hua Tian, ,, Xiu-Mei Lin, ,, Bing-Wei Mao, ,, Jian-Feng Li, ,",Angewandte Chemie International Edition,"Volume 64, Issue 30",First published: 22 May 2025,Full Access,page_009.html
Cover Feature: Surface Science and Electrochemical Model Studies on the Interaction of Graphite and Li-Containing Ionic Liquids (ChemSusChem 10/2020),10.1002/cssc.202001030,/doi/10.1002/cssc.202001030,"Isabella Weber, ,, Jihyun Kim, ,, Florian Buchner, ,, Johannes Schnaidt, ,, R. Jürgen Behm, ,",ChemSusChem,"Volume 13, Issue 10",First published: 30 April 2020,Free Access,page_009.html
Structure and Dynamics in Solid Electrolyte Composites of the Organic Ionic Plastic Crystal HMGFSI and Lithium Sulphonamide Functional Acrylate Polymer Nanoparticles,10.1002/cphc.202400440,/doi/10.1002/cphc.202400440,"Yady García, ,, Luca Porcarelli, ,, Colin Kang, ,, Haijin Zhu, ,, David Mecerreyes, ,, Maria Forsyth, ,, Luke A. O'Dell, ,",ChemPhysChem,"Volume 25, Issue 23",First published: 24 October 2024,Full Access,page_009.html
Quantitative Evaluation and Improvement of Interfacial Li+Transfer Between SiOxElectrode and Garnet-Type Ta-Doped Li7La3Zr2O12Electrolyte,10.1002/celc.202200491,/doi/10.1002/celc.202200491,"Ryosuke Sugimoto, ,, Kohei Marumoto, ,, Masakazu Haruta, ,, Minoru Inaba, ,, Takayuki Doi, ,",ChemElectroChem,"Volume 9, Issue 17",First published: 16 August 2022,Full Access,page_009.html
Mechanically Robust Bilayer Solid Electrolyte Interphase Enabled by Sequential Decomposition Mechanism for High-Performance Micron-Sized SiOxAnodes,10.1002/anie.202514076,/doi/10.1002/anie.202514076,"Yiming Zhou, ,, Xiande Fang, ,, Baiheng Li, ,, Xiangti Zhan, ,, Ke Wang, ,, Jinsen Zhang, ,, Ke Yue, ,, Peng Shi, ,, Jianwei Nai, ,, Yujing Liu, ,, Yao Wang, ,, Shihui Zou, ,, Huadong Yuan, ,, Xinyong Tao, ,, Jianmin Luo, ,",Angewandte Chemie International Edition,Early View,First published: 17 October 2025,Full Access,page_009.html
Reactive Polymer as Artificial Solid Electrolyte Interface for Stable Lithium Metal Batteries,10.1002/anie.202305287,/doi/10.1002/anie.202305287,"Tuoya Naren, ,, Gui-Chao Kuang, ,, Ruheng Jiang, ,, Piao Qing, ,, Hao Yang, ,, Jialin Lin, ,, Yuejiao Chen, ,, Weifeng Wei, ,, Xiaobo Ji, ,, Libao Chen, ,",Angewandte Chemie International Edition,"Volume 62, Issue 26",First published: 28 April 2023,Full Access,page_009.html
An Overview on Protecting Metal Anodes with Alloy-Type Coating,10.1002/batt.202100009,/doi/10.1002/batt.202100009,"Justine Touja, ,, Nicolas Louvain, ,, Lorenzo Stievano, ,, Laure Monconduit, ,, Romain Berthelot, ,",Batteries & Supercaps,"Volume 4, Issue 8",First published: 10 March 2021,Full Access,page_009.html
Surface Science and Electrochemical Model Studies on the Interaction of Graphite and Li-Containing Ionic Liquids,10.1002/cssc.202000495,/doi/10.1002/cssc.202000495,"Isabella Weber, ,, Jihyun Kim, ,, Florian Buchner, ,, Johannes Schnaidt, ,, R. Jürgen Behm, ,",ChemSusChem,"Volume 13, Issue 10",First published: 20 March 2020,Open Access,page_009.html
Strategic Approaches to the Dendritic Growth and Interfacial Reaction of Lithium Metal Anode,10.1002/asia.202101108,/doi/10.1002/asia.202101108,"Sang A Han, ,, Hamzeh Qutaish, ,, Min-Sik Park, ,, Janghyuk Moon, ,, Jung Ho Kim, ,",Chemistry – An Asian Journal,"Volume 16, Issue 24",First published: 28 October 2021,Full Access,page_009.html
Electrolyte Engineering for Rejuvenating Inactive Lithium and Constructing High-Performance Lithium Metal Batteries,10.1002/smll.202505952,/doi/10.1002/smll.202505952,"Junqiao Huang, ,, Jinhan Li, ,, Zhichuan Shen, ,, Fangkun Li, ,, Yanpeng Fu, ,, Abdullah N. Alodhayb, ,, Jun Liu, ,, Fangyi Cheng, ,, Zhicong Shi, ,",Small,"Volume 21, Issue 37",First published: 24 July 2025,Full Access,page_009.html
Cover Feature: Strategic Approaches to the Dendritic Growth and Interfacial Reaction of Lithium Metal Anode (Chem. Asian J. 24/2021),10.1002/asia.202101237,/doi/10.1002/asia.202101237,"Sang A Han, ,, Hamzeh Qutaish, ,, Min-Sik Park, ,, Janghyuk Moon, ,, Jung Ho Kim, ,",Chemistry – An Asian Journal,"Volume 16, Issue 24",First published: 29 November 2021,Free Access,page_009.html
Front Cover: Charge-Transfer Kinetics of The Solid-Electrolyte Interphase on Li4Ti5O12Thin-Film Electrodes (ChemSusChem 16/2020),10.1002/cssc.202001741,/doi/10.1002/cssc.202001741,"Ralph Nicolai Nasara, ,, Wen Ma, ,, Yasuyuki Kondo, ,, Kohei Miyazaki, ,, Yuto Miyahara, ,, Tomokazu Fukutsuka, ,, Che-an Lin, ,, Shih-kang Lin, ,, Takeshi Abe, ,",ChemSusChem,"Volume 13, Issue 16",First published: 27 July 2020,Free Access,page_009.html
Rational Electrolyte Design toward Cyclability Remedy for Room-Temperature Sodium–Sulfur Batteries,10.1002/anie.202205416,/doi/10.1002/anie.202205416,"Junru Wu, ,, Yao Tian, ,, Yifu Gao, ,, Ziyao Gao, ,, Yuefeng Meng, ,, Yao Wang, ,, Xia Wang, ,, Dong Zhou, ,, Feiyu Kang, ,, Baohua Li, ,, Guoxiu Wang, ,",Angewandte Chemie International Edition,"Volume 61, Issue 30",First published: 10 May 2022,Full Access,page_009.html
Boosting the “Solid–Liquid–Solid” Conversion Reaction via Bifunctional Carbonate-Based Electrolyte for Ultra-long-life Potassium–Sulfur Batteries,10.1002/anie.202307728,/doi/10.1002/anie.202307728,"Shufen Ye, ,, Nan Yao, ,, Xiang Chen, ,, Mingze Ma, ,, Lifeng Wang, ,, Zhihao Chen, ,, Yu Yao, ,, Qiang Zhang, ,, Yan Yu, ,",Angewandte Chemie International Edition,"Volume 62, Issue 44",First published: 14 September 2023,Full Access,page_010.html
Solid–Electrolyte Interphase During Battery Cycling: Theory of Growth Regimes,10.1002/cssc.202000867,/doi/10.1002/cssc.202000867,"Lars von Kolzenberg, ,, Arnulf Latz, ,, Birger Horstmann, ,",ChemSusChem,"Volume 13, Issue 15",First published: 18 May 2020,Open Access,page_010.html
Chloro-Functionalized Ether-Based Electrolyte for High-Voltage and Stable Potassium-Ion Batteries,10.1002/anie.202403269,/doi/10.1002/anie.202403269,"Yanyao Hu, ,, Hongwei Fu, ,, Yuanhui Geng, ,, Xiaoteng Yang, ,, Ling Fan, ,, Jiang Zhou, ,, Bingan Lu, ,",Angewandte Chemie International Edition,"Volume 63, Issue 23",First published: 10 April 2024,Full Access,page_010.html
Stable Anion-Derived Solid Electrolyte Interphase in Lithium Metal Batteries,10.1002/anie.202107732,/doi/10.1002/anie.202107732,"Tao Li, ,, Xue-Qiang Zhang, ,, Nan Yao, ,, Yu-Xing Yao, ,, Li-Peng Hou, ,, Xiang Chen, ,, Ming-Yue Zhou, ,, Jia-Qi Huang, ,, Qiang Zhang, ,",Angewandte Chemie International Edition,"Volume 60, Issue 42",First published: 16 August 2021,Full Access,page_010.html
Polymer-Templated Formation of Polydopamine-Coated SnO2Nanocrystals: Anodes for Cyclable Lithium-Ion Batteries,10.1002/anie.201611160,/doi/10.1002/anie.201611160,"Beibei Jiang, ,, Yanjie He, ,, Bo Li, ,, Shiqiang Zhao, ,, Shun Wang, ,, Yan-Bing He, ,, Zhiqun Lin, ,",Angewandte Chemie International Edition,"Volume 56, Issue 7",First published: 20 January 2017,Full Access,page_010.html
Back Cover: Polymer-Templated Formation of Polydopamine-Coated SnO2Nanocrystals: Anodes for Cyclable Lithium-Ion Batteries (Angew. Chem. Int. Ed. 7/2017),10.1002/anie.201700375,/doi/10.1002/anie.201700375,"Beibei Jiang, ,, Yanjie He, ,, Bo Li, ,, Shiqiang Zhao, ,, Shun Wang, ,, Yan-Bing He, ,, Zhiqun Lin, ,",Angewandte Chemie International Edition,"Volume 56, Issue 7",First published: 23 January 2017,Free Access,page_010.html
ZnO-gCN Coated Separator for Modulating the Solid-Electrolyte Interphase on Lithium Metal Anodes,10.1002/batt.202500128,/doi/10.1002/batt.202500128,"Rashmi Yadav, ,, Ankush Kumar Singh, ,, Rosy, ,",Batteries & Supercaps,"Volume 8, Issue 7",First published: 06 May 2025,Full Access,page_010.html
Extending the Conversion Rate of Sulfur Infiltrated into Microporous Carbon in Carbonate Electrolytes,10.1002/batt.202100374,/doi/10.1002/batt.202100374,"María L. Para, ,, Cecilia A. Calderón, ,, Sara Drvarič Talian, ,, Florent Fischer, ,, Guillermina L. Luque, ,, Daniel E. Barraco, ,, Ezequiel P. M. Leiva, ,, Robert Dominko, ,",Batteries & Supercaps,"Volume 5, Issue 5",First published: 07 February 2022,Open Access,page_010.html
